id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
20853	32	4	4	4	4	3	3	594	22	27.0	4.11	51	0.33164983164983164	0.02872976520344174	0.021885521885521887	0.0020408163265306124	0.0016835016835016834	0.00017006802721088434	0.005050505050505051	0.0006166495375128469	0.003367003367003367	0.00046565774155995343	0.0	0.0	0.0016835016835016834	0.0002718129926610492	0.005050505050505051	0.0008774495466510676	0.003367003367003367	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016835016835016834	0.00510204081632653	0.0016835016835016834	0.00016545334215751158	0.003367003367003367	0.0017406440382941688	46.17	0.46	247
20856	40	4	4	4	4	4	4	457	26	17.576923076923077	6.77	47	0.3063457330415755	0.020417092022750473	0.05032822757111598	0.003610675039246468	0.02188183807439825	0.0017006802721088435	0.002188183807439825	0.00020554984583761563	0.00437636761487965	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.86	0.53	203
20857	36	4	4	4	4	4	4	781	43	18.162790697674417	7.33	43	0.23175416133162613	0.026396383257984542	0.010243277848911651	0.0012558869701726845	0.0038412291933418692	0.0005102040816326531	0.0038412291933418692	0.0006166495375128469	0.005121638924455826	0.0009313154831199069	0.002560819462227913	0.00048756704046806434	0.0	0.0	0.0012804097311139564	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0012804097311139564	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012804097311139564	0.00510204081632653	0.0	0.0	0.0012804097311139564	0.0008703220191470844	39.86	0.4	234
20859	43	5	5	5	4	5	4	976	56	17.428571428571427	6.5	75	0.25	0.035584074668222256	0.027663934426229508	0.00423861852433281	0.005122950819672131	0.0008503401360544217	0.0	0.0	0.00819672131147541	0.0018626309662398137	0.0	0.0	0.0	0.0	0.0010245901639344263	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010245901639344263	0.00016545334215751158	0.0020491803278688526	0.0017406440382941688	36.0	0.36	310
20860	36	4	4	4	4	4	4	543	26	20.884615384615383	5.14	58	0.36464088397790057	0.028875601575032814	0.0423572744014733	0.003610675039246468	0.003683241252302026	0.0003401360544217687	0.0	0.0	0.003683241252302026	0.00046565774155995343	0.0055248618784530384	0.0007313505607020966	0.0	0.0	0.0	0.0	0.001841620626151013	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001841620626151013	0.00016545334215751158	0.0	0.0	48.62	0.49	246
20861	40	4	4	4	4	4	4	595	29	20.517241379310345	5.57	45	0.3058823529411765	0.026542219629575616	0.02689075630252101	0.002511773940345369	0.013445378151260505	0.0013605442176870747	0.0	0.0	0.0016806722689075631	0.00023282887077997672	0.0	0.0	0.0033613445378151263	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.38	0.43	226
20862	45	5	5	5	4	5	5	892	62	14.387096774193548	8.12	85	0.24775784753363228	0.03222983812162753	0.03139013452914798	0.004395604395604396	0.005605381165919282	0.0008503401360544217	0.011210762331838564	0.0020554984583761563	0.005605381165919282	0.0011641443538998836	0.004484304932735426	0.0009751340809361287	0.007847533632286996	0.0019026909486273443	0.0011210762331838565	0.0002924831822170225	0.0	0.0	0.002242152466367713	0.0006706908115358819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002242152466367713	0.00033090668431502316	0.0	0.0	40.58	0.41	310
20863	36	3	4	4	4	4	4	621	32	19.40625	6.06	32	0.25442834138486314	0.02304214671138982	0.017713365539452495	0.001726844583987441	0.00322061191626409	0.0003401360544217687	0.0	0.0	0.00322061191626409	0.00046565774155995343	0.0	0.0	0.001610305958132045	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001610305958132045	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004830917874396135	0.0004963600264725347	0.0	0.0	39.02	0.39	206
20865	38	4	4	4	4	4	4	905	53	17.07547169811321	6.31	39	0.24530386740331492	0.03237567449321861	0.016574585635359115	0.002354788069073783	0.0022099447513812156	0.0003401360544217687	0.0066298342541436465	0.0012332990750256938	0.0077348066298342545	0.001629802095459837	0.0	0.0	0.0011049723756906078	0.0002718129926610492	0.0022099447513812156	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011049723756906078	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011049723756906078	0.00016545334215751158	0.0	0.0	32.14	0.32	270
20866	37	4	4	4	4	4	4	925	59	15.677966101694915	7.46	45	0.25405405405405407	0.034271547323902585	0.018378378378378378	0.0026687598116169543	0.002162162162162162	0.0003401360544217687	0.002162162162162162	0.00041109969167523125	0.004324324324324324	0.0009313154831199069	0.003243243243243243	0.0007313505607020966	0.002162162162162162	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.001081081081081081	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001081081081081081	0.00016545334215751158	0.001081081081081081	0.0008703220191470844	38.31	0.38	303
20869	36	4	4	4	4	4	4	905	70	12.928571428571429	9.02	43	0.26298342541436465	0.034709056438675806	0.014364640883977901	0.0020408163265306124	0.0022099447513812156	0.0003401360544217687	0.004419889502762431	0.0008221993833504625	0.004419889502762431	0.0009313154831199069	0.0	0.0	0.0022099447513812156	0.0005436259853220984	0.0	0.0	0.0033149171270718232	0.0009386733416770963	0.0	0.0	0.0	0.0	0.0011049723756906078	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004419889502762431	0.0006618133686300463	0.0	0.0	36.6	0.37	284
20870	31	3	4	4	4	3	3	331	18	18.38888888888889	6.12	34	0.4169184290030212	0.020125419279568325	0.015105740181268883	0.0007849293563579278	0.01812688821752266	0.0010204081632653062	0.006042296072507553	0.00041109969167523125	0.0	0.0	0.0030211480362537764	0.00024378352023403217	0.0030211480362537764	0.0002718129926610492	0.0	0.0	0.0030211480362537764	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006042296072507553	0.01020408163265306	0.0	0.0	0.0030211480362537764	0.0008703220191470844	56.46	0.56	166
20871	20	3	3	3	3	3	3	78	4	19.5	5.88	6	0.44871794871794873	0.005104273005687618	0.038461538461538464	0.00047095761381475666	0.01282051282051282	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.18	0.66	45
20872	38	4	4	4	4	4	4	734	43	17.069767441860463	6.97	66	0.28746594005449594	0.030771474405716787	0.02997275204359673	0.003453689167974882	0.009536784741144414	0.0011904761904761906	0.006811989100817439	0.0010277492291880781	0.005449591280653951	0.0009313154831199069	0.004087193460490463	0.0007313505607020966	0.0	0.0	0.004087193460490463	0.0008774495466510676	0.0013623978201634877	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013623978201634877	0.0005339028296849973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005449591280653951	0.0006618133686300463	0.0	0.0	46.03	0.46	284
20874	32	4	3	4	3	4	3	543	5	108.6	0.97	46	0.30755064456721914	0.024354674055709492	0.020257826887661142	0.001726844583987441	0.007366482504604052	0.0006802721088435374	0.003683241252302026	0.00041109969167523125	0.0055248618784530384	0.0006984866123399302	0.0	0.0	0.0	0.0	0.001841620626151013	0.0002924831822170225	0.001841620626151013	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055248618784530384	0.0001338747824534785	0.001841620626151013	0.00510204081632653	0.0	0.0	0.003683241252302026	0.0017406440382941688	44.57	0.45	230
20876	37	4	4	4	4	4	4	780	32	24.375	4.46	34	0.2653846153846154	0.030188128919352488	0.023076923076923078	0.00282574568288854	0.008974358974358974	0.0011904761904761906	0.001282051282051282	0.00020554984583761563	0.001282051282051282	0.00023282887077997672	0.002564102564102564	0.00048756704046806434	0.0	0.0	0.001282051282051282	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001282051282051282	0.00016545334215751158	0.0	0.0	35.24	0.35	253
20877	40	4	4	4	4	4	4	675	36	18.75	5.83	37	0.3125925925925926	0.030771474405716787	0.02074074074074074	0.002197802197802198	0.0044444444444444444	0.0005102040816326531	0.0044444444444444444	0.0006166495375128469	0.0014814814814814814	0.00023282887077997672	0.0	0.0	0.0014814814814814814	0.0002718129926610492	0.0014814814814814814	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.002962962962962963	0.0007262164124909223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002962962962962963	0.00033090668431502316	0.0	0.0	41.98	0.42	259
20878	35	4	4	4	4	4	3	755	26	29.03846153846154	3.73	48	0.30596026490066225	0.03368820183753828	0.018543046357615896	0.002197802197802198	0.003973509933774834	0.0005102040816326531	0.0026490066225165563	0.00041109969167523125	0.0013245033112582781	0.00023282887077997672	0.0	0.0	0.0026490066225165563	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013245033112582781	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013245033112582781	4.462492748449284e-05	0.0013245033112582781	0.00510204081632653	0.0026490066225165563	0.00033090668431502316	0.0	0.0	39.02	0.39	272
20879	40	4	4	4	4	4	4	737	24	30.708333333333332	3.72	76	0.31343283582089554	0.03368820183753828	0.036635006784260515	0.00423861852433281	0.016282225237449117	0.0020408163265306124	0.012211668928086838	0.0018499486125385406	0.004070556309362279	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0027137042062415195	0.000584966364434045	0.0013568521031207597	0.00031289111389236547	0.0013568521031207597	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0013568521031207597	0.00043497172683775554	0.0013568521031207597	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005427408412483039	0.0006618133686300463	0.0	0.0	49.77	0.5	321
20881	28	4	3	4	3	3	3	987	34	29.029411764705884	4.23	48	0.22796352583586627	0.03281318360799183	0.019250253292806486	0.0029827315541601255	0.0010131712259371835	0.00017006802721088434	0.0	0.0	0.004052684903748734	0.0009313154831199069	0.002026342451874367	0.00048756704046806434	0.0010131712259371835	0.0002718129926610492	0.0	0.0	0.0010131712259371835	0.00031289111389236547	0.0	0.0	0.002026342451874367	0.0006798096532970768	0.0010131712259371835	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010131712259371835	0.00510204081632653	0.0	0.0	0.0	0.0	34.83	0.35	280
20882	38	5	4	5	4	5	3	874	54	16.185185185185187	7.0	67	0.2700228832951945	0.03441738369549366	0.02631578947368421	0.003610675039246468	0.014874141876430207	0.002210884353741497	0.006864988558352402	0.0012332990750256938	0.005720823798627002	0.0011641443538998836	0.0	0.0	0.0011441647597254005	0.0002718129926610492	0.0011441647597254005	0.0002924831822170225	0.0	0.0	0.0011441647597254005	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0011441647597254005	0.00041407867494824016	0.0011441647597254005	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011441647597254005	0.00510204081632653	0.0011441647597254005	0.00016545334215751158	0.0	0.0	41.37	0.41	319
20883	36	4	4	4	4	4	4	535	29	18.448275862068964	6.03	39	0.3102803738317757	0.02420883768411842	0.022429906542056073	0.0018838304552590266	0.009345794392523364	0.0008503401360544217	0.003738317757009346	0.00041109969167523125	0.001869158878504673	0.00023282887077997672	0.001869158878504673	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.2	0.42	203
20884	43	4	4	4	4	5	5	762	36	21.166666666666668	5.22	58	0.2742782152230971	0.030479801662534636	0.03674540682414698	0.004395604395604396	0.009186351706036745	0.0011904761904761906	0.0013123359580052493	0.00020554984583761563	0.0013123359580052493	0.00023282887077997672	0.0013123359580052493	0.00024378352023403217	0.0	0.0	0.0013123359580052493	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0013123359580052493	0.0003399048266485384	0.0	0.0	0.0013123359580052493	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013123359580052493	0.00016545334215751158	0.0	0.0	40.06	0.4	276
20885	34	4	3	4	4	4	4	367	15	24.466666666666665	4.36	25	0.3869209809264305	0.020708764765932624	0.035422343324250684	0.0020408163265306124	0.0	0.0	0.0027247956403269754	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.00016545334215751158	0.0	0.0	49.42	0.49	170
20887	32	4	4	4	4	3	3	515	4	128.75	0.79	32	0.3029126213592233	0.02275047396820767	0.013592233009708738	0.001098901098901099	0.0	0.0	0.0	0.0	0.0	0.0	0.001941747572815534	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003883495145631068	0.0006798096532970768	0.0	0.0	0.001941747572815534	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001941747572815534	4.462492748449284e-05	0.0	0.0	0.001941747572815534	0.00016545334215751158	0.0	0.0	38.93	0.39	197
20888	50	5	4	5	4	5	5	792	42	18.857142857142858	5.86	95	0.27146464646464646	0.03135481989208108	0.054292929292929296	0.006750392464678179	0.027777777777777776	0.0037414965986394557	0.015151515151515152	0.0024665981500513875	0.0025252525252525255	0.00046565774155995343	0.005050505050505051	0.0009751340809361287	0.007575757575757576	0.0016308779559662953	0.0025252525252525255	0.000584966364434045	0.0025252525252525255	0.0006257822277847309	0.0012626262626262627	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0025252525252525255	0.0008281573498964803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012626262626262627	0.00016545334215751158	0.0	0.0	46.58	0.47	334
20889	40	4	4	4	4	4	4	650	28	23.214285714285715	5.26	45	0.30923076923076925	0.02931311068980604	0.023076923076923078	0.002354788069073783	0.006153846153846154	0.0006802721088435374	0.003076923076923077	0.00041109969167523125	0.003076923076923077	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0015384615384615385	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004615384615384616	0.0004963600264725347	0.0	0.0	45.11	0.45	240
20892	40	4	4	4	4	4	4	622	20	31.1	3.79	41	0.32315112540192925	0.02931311068980604	0.017684887459807074	0.001726844583987441	0.00482315112540193	0.0005102040816326531	0.001607717041800643	0.00020554984583761563	0.00482315112540193	0.0006984866123399302	0.001607717041800643	0.00024378352023403217	0.0	0.0	0.006430868167202572	0.00116993272886809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001607717041800643	0.00016545334215751158	0.0	0.0	46.59	0.47	246
20893	37	4	4	4	4	4	4	473	24	19.708333333333332	5.73	28	0.3403805496828753	0.023479655826163046	0.016913319238900635	0.0012558869701726845	0.004228329809725159	0.0003401360544217687	0.0021141649048625794	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004228329809725159	0.00033090668431502316	0.004228329809725159	0.0017406440382941688	45.58	0.46	191
20894	36	4	4	4	4	4	3	858	43	19.953488372093023	5.64	70	0.2529137529137529	0.031646492635263236	0.017482517482517484	0.002354788069073783	0.0034965034965034965	0.0005102040816326531	0.0	0.0	0.004662004662004662	0.0009313154831199069	0.0	0.0	0.0011655011655011655	0.0002718129926610492	0.0	0.0	0.0011655011655011655	0.00031289111389236547	0.0011655011655011655	0.00033534540576794097	0.0	0.0	0.0011655011655011655	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002331002331002331	0.0010678056593699946	0.0011655011655011655	0.0005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011655011655011655	4.462492748449284e-05	0.0011655011655011655	0.00510204081632653	0.004662004662004662	0.0006618133686300463	0.0	0.0	38.45	0.38	293
20895	40	4	4	4	4	4	4	592	33	17.939393939393938	6.24	45	0.2956081081081081	0.025521365028438093	0.02702702702702703	0.002511773940345369	0.005067567567567568	0.0005102040816326531	0.005067567567567568	0.0006166495375128469	0.0016891891891891893	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0016891891891891893	0.0002924831822170225	0.0016891891891891893	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033783783783783786	0.00033090668431502316	0.0016891891891891893	0.0008703220191470844	41.21	0.41	218
20896	30	3	3	4	3	3	3	242	18	13.444444444444445	9.52	17	0.3677685950413223	0.012979437071605659	0.008264462809917356	0.0003139717425431711	0.004132231404958678	0.00017006802721088434	0.0	0.0	0.0	0.0	0.004132231404958678	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.14	0.57	108
20897	32	3	3	4	4	3	4	278	23	12.08695652173913	9.24	18	0.31654676258992803	0.012833600700014583	0.01079136690647482	0.00047095761381475666	0.017985611510791366	0.0008503401360544217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971223021582736	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	43.78	0.44	109
20898	44	5	5	5	5	5	4	1002	45	22.266666666666666	5.17	103	0.2654690618762475	0.0387924748432259	0.033932135728542916	0.005337519623233909	0.010978043912175649	0.0018707482993197278	0.008982035928143712	0.0018499486125385406	0.003992015968063872	0.0009313154831199069	0.001996007984031936	0.00048756704046806434	0.001996007984031936	0.0005436259853220984	0.0029940119760479044	0.0008774495466510676	0.001996007984031936	0.0006257822277847309	0.000998003992015968	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.000998003992015968	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000998003992015968	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.001996007984031936	0.0017406440382941688	42.64	0.43	371
