id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
21140	24	3	2	2	3	3	3	69	2	34.5	2.74	0.0	8.4	0.15942028985507245	6	0.42028985507246375	0.0042292547761411696	0.028985507246376812	0.0003139717425431711	0.014492753623188406	0.00017006802721088434	0.014492753623188406	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014492753623188406	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.64	0.62	45	56.42	13.2	0.0	20.7	14.52	18.25	7.45	13.0	6.099547619047618	5.19	2.7	7.399577777777779	47	5	339	353	2	63	87	31.5	0.03	1.4	45	44	43	73	72	71	25	45	0.5556	28	20	0.7143	3	3	1.0	1	0.0411	3	1	2	0.0274	1	2	0.0274	0.67
21141	31	4	3	4	4	3	3	216	5	43.2	2.48	0.028	20.17	0.08333333333333333	14	0.4212962962962963	0.013271109814787808	0.023148148148148147	0.0007849293563579278	0.004629629629629629	0.00017006802721088434	0.004629629629629629	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.96	0.54	109	24.75	25.4	17.9	32.5	10.46	21.666666666666668	8.59	26.0	10.315425531914892	13.25	3.2	12.262973049645389	132	20	871	902	3	188	267	62.7	0.02	1.4	109	108	107	202	201	200	67	114	0.5877	88	42	0.4773	10	5	0.5	1	0.05446	11	2	8	0.0396	2	7	0.03465	0.7
21142	36	4	4	4	4	4	3	482	27	17.85185185185185	6.44	0.028	26.89	0.016597510373443983	25	0.3236514522821577	0.02275047396820767	0.016597510373443983	0.0012558869701726845	0.004149377593360996	0.0003401360544217687	0.006224066390041493	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002074688796680498	0.00016545334215751158	0.0	0.0	43.91	0.44	184	75.95	7.8	8.5	8.6	6.04	5.625	6.35	9.0	4.259664355231143	25.34	1.9	2.6139770316301703	318	18	1654	1725	20	411	526	20.6	0.05	1.3	184	183	182	419	418	417	109	199	0.5477	220	75	0.3409	51	21	0.4118	1	0.08115	34	2	16	0.03819	2	11	0.02625	0.22
21143	40	4	4	4	4	4	4	992	45	22.044444444444444	5.23	0.0561	48.74	0.009072580645161291	70	0.24798387096774194	0.0358757474114044	0.024193548387096774	0.0037676609105180532	0.015120967741935484	0.002551020408163265	0.0020161290322580645	0.00041109969167523125	0.0030241935483870967	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010080645161290322	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.17	0.37	320	77.77	7.1	8.8	8.8	7.37	11.0	6.4	9.0	4.199092702169625	54.84	1.9	2.928739119000658	646	45	3588	3733	45	845	1096	18.8	0.05	1.3	320	319	318	861	860	859	238	440	0.5409	421	82	0.1948	96	31	0.3229	1	0.06388	55	3	33	0.03833	3	44	0.0511	0.46
21144	40	4	4	4	4	4	4	571	28	20.392857142857142	5.3	0.0748	32.77	0.0297723292469352	31	0.29947460595446584	0.024938019542073794	0.024518388791593695	0.002197802197802198	0.0017513134851138354	0.00017006802721088434	0.005253940455341506	0.0006166495375128469	0.0017513134851138354	0.00023282887077997672	0.0017513134851138354	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0017513134851138354	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.07	0.38	201	77.87	7.0	8.9	7.8	6.73	14.0	6.13	7.0	3.9864929116684844	32.55	1.8	2.7714522355507096	406	29	2169	2216	28	524	675	18.7	0.05	1.3	201	200	199	528	527	526	133	240	0.5542	288	68	0.2361	23	16	0.6957	1	0.08523	45	2	30	0.05682	2	19	0.03598	0.83
21145	32	4	3	4	4	4	3	949	36	26.36111111111111	4.2	0.0654	43.7	0.05795574288724974	30	0.20969441517386722	0.029021437946623888	0.007376185458377239	0.001098901098901099	0.001053740779768177	0.00017006802721088434	0.001053740779768177	0.00020554984583761563	0.0	0.0	0.001053740779768177	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002107481559536354	0.01020408163265306	0.001053740779768177	0.00016545334215751158	0.002107481559536354	0.0017406440382941688	26.49	0.26	227	64.31	14.3	10.3	17.4	5.88	18.666666666666668	6.61	6.0	6.836959568733153	49.24	2.1	4.8330631626235405	692	33	3255	3352	21	848	1041	40.4	0.02	1.2	227	226	225	857	856	855	153	392	0.3903	465	74	0.1591	73	26	0.3562	1	0.07001	60	3	41	0.04784	3	32	0.03734	0.44
21146	47	5	5	5	5	5	5	973	41	23.73170731707317	4.77	0.1121	42.02	0.015416238437821172	84	0.2805755395683453	0.03981332944436342	0.0328879753340185	0.005023547880690738	0.010277492291880781	0.0017006802721088435	0.0051387461459403904	0.0010277492291880781	0.0051387461459403904	0.0011641443538998836	0.0	0.0	0.0	0.0	0.0010277492291880781	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0010277492291880781	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041109969167523125	0.0006618133686300463	0.0	0.0	41.21	0.41	354	74.22	8.4	8.6	9.9	6.97	11.0	6.87	7.0	4.832005972377752	53.21	2.1	3.1749295508274233	638	35	3495	3622	38	846	1102	22.3	0.04	1.3	354	353	352	859	858	857	268	441	0.6077	418	86	0.2057	52	28	0.5385	1	0.10827	93	3	21	0.02445	3	24	0.02794	0.46
21147	40	4	4	4	4	4	4	836	31	26.967741935483872	4.19	0.0654	41.18	0.04425837320574163	63	0.26674641148325356	0.032521510864809686	0.025119617224880382	0.0032967032967032967	0.007177033492822967	0.0010204081632653062	0.007177033492822967	0.0012332990750256938	0.0	0.0	0.0035885167464114833	0.0007313505607020966	0.0	0.0	0.0035885167464114833	0.0008774495466510676	0.0011961722488038277	0.00031289111389236547	0.0	0.0	0.0011961722488038277	0.0003399048266485384	0.0011961722488038277	0.00036310820624546115	0.0	0.0	0.0011961722488038277	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035885167464114833	0.0004963600264725347	0.0011961722488038277	0.0008703220191470844	40.0	0.4	296	72.9	9.0	9.8	9.7	5.93	10.6	6.88	10.0	4.908583289264939	44.04	2.0	3.3817659439450027	584	42	2894	2998	31	732	938	23.6	0.04	1.3	296	295	294	740	739	738	227	367	0.6185	373	69	0.185	65	45	0.6923	1	0.07027	52	2	28	0.03784	2	41	0.05541	0.63
21148	35	4	4	4	4	4	4	644	20	32.2	3.28	0.0374	36.97	0.07453416149068323	26	0.2484472049689441	0.02333381945457197	0.007763975155279503	0.0007849293563579278	0.0015527950310559005	0.00017006802721088434	0.004658385093167702	0.0006166495375128469	0.0015527950310559005	0.00023282887077997672	0.0	0.0	0.0	0.0	0.004658385093167702	0.0008774495466510676	0.0	0.0	0.0015527950310559005	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015527950310559005	4.462492748449284e-05	0.0	0.0	0.0015527950310559005	0.00016545334215751158	0.003105590062111801	0.0017406440382941688	31.48	0.31	192	64.27	12.3	9.3	14.6	7.56	11.4	6.57	8.0	5.7323994823123385	37.96	2.1	4.24404918032787	486	22	2551	2584	19	610	767	32.1	0.03	1.3	192	191	190	610	609	608	132	280	0.4714	330	60	0.1818	22	16	0.7273	1	0.07213	44	2	23	0.0377	2	14	0.02295	0.64
21149	36	4	4	4	4	4	4	808	38	21.263157894736842	5.32	0.0841	36.97	0.02599009900990099	55	0.28217821782178215	0.033250692722765054	0.01608910891089109	0.0020408163265306124	0.0049504950495049506	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024752475247524753	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012376237623762376	0.00016545334215751158	0.0	0.0	39.36	0.39	281	74.02	8.5	9.6	10.3	7.32	11.8	6.61	7.0	4.684275120504264	44.51	2.2	3.6115102521319997	525	40	2916	3030	31	696	920	22.5	0.04	1.3	281	280	279	714	713	712	204	351	0.5812	363	77	0.2121	72	25	0.3472	1	0.05042	36	2	25	0.03501	2	56	0.07843	0.78
21150	28	3	2	3	3	3	3	227	9	25.22222222222222	4.37	0.0187	13.45	0.09251101321585903	12	0.3303964757709251	0.01093772786933061	0.013215859030837005	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.004405286343612335	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004405286343612335	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004405286343612335	0.000649772579597141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.57	0.48	98	79.43	8.5	6.6	9.5	4.77	17.0	7.07	7.0	4.940382352941176	11.61	1.5	1.948845098039215	175	3	765	790	8	204	238	25.5	0.04	1.2	98	97	96	206	205	204	60	98	0.6122	108	38	0.3519	9	7	0.7778	1	0.0534	11	1	8	0.03883	1	17	0.08252	1.89
21151	35	4	4	4	4	4	4	951	40	23.775	4.62	0.0654	36.97	0.028391167192429023	45	0.2555205047318612	0.03543823829663118	0.014721345951629864	0.002197802197802198	0.0031545741324921135	0.0005102040816326531	0.002103049421661409	0.00041109969167523125	0.0031545741324921135	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0010515247108307045	0.0002924831822170225	0.0010515247108307045	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010515247108307045	0.00510204081632653	0.004206098843322818	0.0006618133686300463	0.0	0.0	33.64	0.34	291	82.68	7.3	6.1	8.3	5.17	6.285714285714286	6.12	6.0	4.438722519107687	49.04	1.5	1.618376151121605	692	10	3232	3338	38	847	1012	22.3	0.04	1.2	291	290	289	865	864	863	207	409	0.5061	456	84	0.1842	50	30	0.6	1	0.07168	62	2	44	0.05087	2	23	0.02659	0.46
21153	33	3	4	4	4	4	3	540	26	20.76923076923077	5.9	0.0374	26.89	0.009259259259259259	34	0.2518518518518518	0.019833746536386174	0.012962962962962963	0.001098901098901099	0.009259259259259259	0.0008503401360544217	0.0	0.0	0.003703703703703704	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.32	0.38	169	64.04	10.3	9.6	12.5	8.59	11.4	6.47	11.0	4.899851851851851	29.59	2.6	3.909744444444444	284	23	1907	2014	18	432	606	24.0	0.04	1.4	169	168	167	441	440	439	107	250	0.428	191	62	0.3246	80	17	0.2125	1	0.07256	32	1	3	0.0068	1	8	0.01814	0.1
21154	34	4	4	4	4	4	3	730	30	24.333333333333332	4.44	0.0467	37.82	0.036986301369863014	47	0.29041095890410956	0.03091731077730786	0.028767123287671233	0.0032967032967032967	0.00821917808219178	0.0010204081632653062	0.0013698630136986301	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0027397260273972603	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.02	0.38	257	70.77	9.8	9.5	12.0	7.72	11.2	6.56	10.0	5.071223812809015	42.82	2.4	3.717184615384615	487	32	2851	2915	26	669	895	25.7	0.04	1.3	257	256	255	676	675	674	175	350	0.5	326	82	0.2515	62	28	0.4516	1	0.08136	55	2	27	0.03994	2	21	0.03107	0.34
21155	36	4	4	4	4	4	4	960	35	27.428571428571427	4.08	0.0748	35.29	0.026041666666666668	53	0.26458333333333334	0.037042438384133	0.019791666666666666	0.0029827315541601255	0.003125	0.0005102040816326531	0.009375	0.0018499486125385406	0.003125	0.0006984866123399302	0.005208333333333333	0.0012189176011701609	0.003125	0.0008154389779831476	0.0010416666666666667	0.0002924831822170225	0.0010416666666666667	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010416666666666667	0.0004816955684007707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003125	0.0004963600264725347	0.0	0.0	37.65	0.38	323	69.15	10.4	8.7	11.9	6.45	10.6	6.97	12.0	5.225706169450163	51.96	2.0	3.3013816517959267	694	30	3419	3537	31	846	1062	27.3	0.04	1.3	323	322	321	858	857	856	246	452	0.5442	406	77	0.1897	86	42	0.4884	1	0.08159	70	2	40	0.04662	2	31	0.03613	0.36
21156	40	4	4	4	4	4	4	883	48	18.395833333333332	6.58	0.0561	42.02	0.0056625141562853904	59	0.23669309173272934	0.030479801662534636	0.020385050962627407	0.00282574568288854	0.006795016987542469	0.0010204081632653062	0.0022650056625141564	0.00041109969167523125	0.0033975084937712344	0.0006984866123399302	0.0011325028312570782	0.00024378352023403217	0.0	0.0	0.0011325028312570782	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011325028312570782	0.00016545334215751158	0.0	0.0	37.45	0.37	273	80.92	5.9	7.4	7.1	6.67	5.875	6.27	6.0	3.754857039624232	46.71	1.5	1.5351994700710585	570	26	3019	3180	46	722	916	15.7	0.06	1.3	273	272	271	729	728	727	197	391	0.5038	338	76	0.2249	96	42	0.4375	1	0.10425	76	2	22	0.03018	2	29	0.03978	0.3
21157	40	4	4	5	4	4	4	1020	65	15.692307692307692	8.0	0.1121	38.66	0.006862745098039216	88	0.22254901960784312	0.03310485635117398	0.025490196078431372	0.004081632653061225	0.00196078431372549	0.0003401360544217687	0.0058823529411764705	0.0012332990750256938	0.00392156862745098	0.0009313154831199069	0.004901960784313725	0.0012189176011701609	0.0029411764705882353	0.0008154389779831476	0.00196078431372549	0.000584966364434045	0.0029411764705882353	0.0009386733416770963	0.000980392156862745	0.00033534540576794097	0.0	0.0	0.000980392156862745	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000980392156862745	0.00510204081632653	0.00196078431372549	0.00033090668431502316	0.0	0.0	39.78	0.4	323	81.02	5.8	8.0	7.6	6.9	10.8	6.93	8.0	3.9920314414347917	52.85	1.8	2.1806450611361234	587	37	3366	3598	51	797	1059	15.6	0.06	1.3	323	322	321	812	811	810	251	466	0.5386	346	72	0.2081	107	35	0.3271	1	0.08251	67	3	32	0.03941	3	27	0.03325	0.25
21158	35	4	4	4	4	4	4	939	84	11.178571428571429	10.8	0.0654	36.97	0.029818956336528223	57	0.2566560170394036	0.03514656555344903	0.01597444089456869	0.002354788069073783	0.004259850905218318	0.0006802721088435374	0.003194888178913738	0.0006166495375128469	0.0	0.0	0.0010649627263045794	0.00024378352023403217	0.0010649627263045794	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010649627263045794	0.00016545334215751158	0.0010649627263045794	0.0008703220191470844	39.07	0.39	304	94.56	2.7	6.4	3.5	4.39	6.285714285714286	5.94	5.0	2.97790931372549	46.8	0.8	0.4187287581699346	604	24	3015	3186	72	765	956	10.6	0.09	1.2	304	303	302	778	777	776	229	449	0.51	329	75	0.228	84	30	0.3571	1	0.06041	47	2	17	0.02185	2	27	0.0347	0.32
21159	46	5	5	5	5	5	5	758	41	18.48780487804878	6.31	0.0748	37.82	0.021108179419525065	68	0.287598944591029	0.03179232900685431	0.04221635883905013	0.005023547880690738	0.005277044854881266	0.0006802721088435374	0.010554089709762533	0.001644398766700925	0.0079155672823219	0.0013969732246798604	0.0	0.0	0.002638522427440633	0.0005436259853220984	0.0013192612137203166	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013192612137203166	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005277044854881266	0.0006618133686300463	0.0013192612137203166	0.0008703220191470844	46.77	0.47	304	72.9	9.0	9.5	11.7	8.13	11.6	7.34	12.0	5.079830188679244	42.29	2.2	4.000564360587003	483	34	2753	2879	27	636	840	23.6	0.04	1.3	304	303	302	650	649	648	235	340	0.6912	310	69	0.2226	84	26	0.3095	1	0.08	52	2	25	0.03846	2	73	0.11231	0.87
21160	34	4	3	4	4	4	4	762	25	30.48	3.67	0.0561	31.09	0.05774278215223097	31	0.2559055118110236	0.02843809246025959	0.03674540682414698	0.004395604395604396	0.0013123359580052493	0.00017006802721088434	0.0026246719160104987	0.00041109969167523125	0.0026246719160104987	0.00046565774155995343	0.0026246719160104987	0.00048756704046806434	0.0	0.0	0.0026246719160104987	0.000584966364434045	0.0	0.0	0.0013123359580052493	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0013123359580052493	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013123359580052493	0.00510204081632653	0.0026246719160104987	0.00033090668431502316	0.0026246719160104987	0.0017406440382941688	37.39	0.37	255	30.41	27.4	13.6	34.5	6.35	14.75	8.89	14.0	11.64317269076305	39.37	2.2	11.105569143239624	559	30	2572	2680	9	664	801	73.8	0.01	1.2	255	254	253	682	681	680	184	349	0.5272	333	71	0.2132	70	22	0.3143	1	0.08798	60	2	38	0.05572	2	38	0.05572	0.54
21161	40	4	4	4	4	4	4	981	54	18.166666666666668	6.71	0.0748	33.61	0.01529051987767584	41	0.20795107033639143	0.029750619804579263	0.0163098878695209	0.002511773940345369	0.0020387359836901123	0.0003401360544217687	0.0030581039755351682	0.0006166495375128469	0.0020387359836901123	0.00046565774155995343	0.0020387359836901123	0.00048756704046806434	0.0010193679918450561	0.0002718129926610492	0.0020387359836901123	0.000584966364434045	0.0	0.0	0.0	0.0	0.0010193679918450561	0.0003399048266485384	0.0010193679918450561	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010193679918450561	0.00016545334215751158	0.0	0.0	32.67	0.33	263	81.16	7.9	6.3	9.5	5.06	10.2	6.35	10.0	4.642262883613202	46.71	1.6	1.5213142250530782	641	10	2984	3180	33	785	941	23.8	0.04	1.2	263	262	261	805	804	803	192	454	0.4229	351	71	0.2023	104	27	0.2596	1	0.08447	68	2	24	0.02981	2	29	0.03602	0.28
21163	40	4	4	5	4	4	4	574	40	14.35	7.91	0.0467	33.61	0.017421602787456445	38	0.30662020905923343	0.025667201400029167	0.02613240418118467	0.002354788069073783	0.006968641114982578	0.0006802721088435374	0.005226480836236934	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0017421602787456446	0.0002718129926610492	0.0017421602787456446	0.0002924831822170225	0.0017421602787456446	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017421602787456446	0.0008703220191470844	43.28	0.43	219	84.07	4.7	7.6	4.5	5.21	5.875	6.02	6.0	3.264012698412698	30.85	1.3	1.4688430158730155	393	25	2030	2100	40	504	648	12.6	0.08	1.3	219	218	217	506	505	504	155	280	0.5536	226	64	0.2832	48	27	0.5625	1	0.08696	44	2	21	0.0415	2	15	0.02964	0.31
21164	45	5	5	5	4	5	5	725	26	27.884615384615383	4.05	0.0748	44.54	0.008275862068965517	84	0.28	0.029604783432988186	0.05379310344827586	0.006122448979591836	0.013793103448275862	0.0017006802721088435	0.001379310344827586	0.00020554984583761563	0.001379310344827586	0.00023282887077997672	0.0	0.0	0.0	0.0	0.002758620689655172	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.46	0.43	279	63.73	10.4	11.5	12.1	8.48	13.75	7.52	12.0	5.405810983786418	42.07	2.8	5.210311422650249	428	56	2769	2864	26	631	907	24.3	0.04	1.4	279	278	277	642	641	640	201	340	0.5912	302	78	0.2583	51	28	0.549	1	0.07944	51	2	21	0.03271	2	34	0.05296	0.67
