id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
18121	14	1	1	2	3	179	14	12.785714285714286	8.92	0.0187	18.49	0.0782122905027933	12	0.39664804469273746	0.010354382382966312	0.0223463687150838	0.0006279434850863422	0.0	0.0	0.0111731843575419	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.00558659217877095	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558659217877095	0.00016545334215751158	0.0	0.0	56.05	0.56	88	84.57	4.5	7.3	3.4	4.22	5.111111111111111	6.35	6.0	3.1991709946104847	9.23	1.2	1.1189112199902014	118	7	606	628	13	157	203	12.1	0.08	1.3	88	87	86	157	156	155	53	94	0.5638	63	35	0.5556	10	6	0.6	1	0.05096	8	2	9	0.05732	2	3	0.01911	0.3
18123	12	0	2	2	2	121	5	24.2	4.76	0.0187	14.29	0.1322314049586777	16	0.4049586776859504	0.007145982207962666	0.01652892561983471	0.0003139717425431711	0.0	0.0	0.008264462809917356	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01652892561983471	8.924985496898568e-05	0.0	0.0	0.0	0.0	0.0	0.0	65.71	0.66	69	53.58	14.3	13.6	18.0	9.82	20.0	9.63	10.0	7.015922330097087	7.15	3.1	7.5439799352750825	70	10	471	487	3	103	149	34.3	0.03	1.4	69	68	67	105	104	103	43	62	0.6935	43	26	0.6047	19	13	0.6842	1	0.06667	7	1	2	0.01905	1	2	0.01905	0.11
18124	15	2	2	2	2	202	11	18.363636363636363	6.55	0.0374	13.45	0.04455445544554455	15	0.32673267326732675	0.009625200525010938	0.024752475247524754	0.0007849293563579278	0.0049504950495049506	0.00017006802721088434	0.0049504950495049506	0.00020554984583761563	0.0049504950495049506	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.98	0.53	89	78.38	6.8	8.8	8.4	6.96	11.0	6.75	7.0	4.194918699186991	10.59	1.9	2.6200482384823847	122	9	685	721	9	164	215	18.2	0.05	1.3	89	88	87	168	167	166	59	109	0.5413	59	30	0.5085	31	11	0.3548	1	0.05952	10	2	6	0.03571	2	7	0.04167	0.23
18126	6	1	1	1	1	47	2	23.5	4.55	0.0187	1.68	0.14893617021276595	4	0.5106382978723404	0.0035000729181857955	0.02127659574468085	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.02127659574468085	0.00024378352023403217	0.0	0.0	0.02127659574468085	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02127659574468085	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.75	33	82.99	7.2	0.0	6.8	3.54	11.5	6.88	7.0	4.722818181818182	2.37	1.5	1.9672636363636355	37	1	158	161	2	44	52	22.0	0.05	1.2	33	32	31	44	43	42	18	27	0.6667	17	15	0.8824	3	3	1.0	1	0.09091	4	1	3	0.06818	1	3	0.06818	1.0
18127	18	3	3	2	2	301	12	25.083333333333332	4.36	0.028	20.17	0.03986710963455149	18	0.292358803986711	0.012833600700014583	0.016611295681063124	0.0007849293563579278	0.009966777408637873	0.0005102040816326531	0.009966777408637873	0.0006166495375128469	0.006644518272425249	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033222591362126247	0.00016545334215751158	0.0	0.0	41.45	0.41	114	88.4	7.1	6.1	8.2	3.61	7.666666666666666	6.6	7.0	4.92690909090909	14.72	1.3	1.817581818181817	242	3	976	1002	11	275	312	25.0	0.04	1.1	114	113	112	275	274	273	70	135	0.5185	140	44	0.3143	12	11	0.9167	1	0.09818	27	3	15	0.05455	3	8	0.02909	0.67
18128	17	2	2	2	3	141	6	23.5	4.51	0.0374	10.08	0.028368794326241134	8	0.5319148936170213	0.01093772786933061	0.014184397163120567	0.0003139717425431711	0.0	0.0	0.014184397163120567	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.65	0.62	82	82.78	7.2	7.2	7.3	4.06	10.4	6.28	7.0	4.481793233082707	7.3	1.5	1.9768305764411025	112	3	489	497	6	133	157	22.2	0.05	1.2	82	81	80	133	132	131	49	67	0.7313	66	33	0.5	0	0	0	1	0.08271	11	2	7	0.05263	2	12	0.09023	0
18129	13	2	2	1	2	138	9	15.333333333333334	7.38	0.0187	13.45	0.07971014492753623	9	0.34782608695652173	0.007000145836371591	0.014492753623188406	0.0003139717425431711	0.0	0.0	0.007246376811594203	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007246376811594203	0.00016545334215751158	0.0	0.0	52.46	0.52	64	91.51	3.9	6.4	3.3	3.53	5.625	6.51	4.0	3.3847595628415297	6.85	0.8	0.4618167577413481	104	3	450	466	9	122	143	13.6	0.07	1.2	64	63	62	122	121	120	36	59	0.6102	63	28	0.4444	8	5	0.625	1	0.09836	12	1	5	0.04098	1	1	0.0082	0.12
18130	17	2	3	2	2	138	7	19.714285714285715	5.6	0.0187	12.61	0.014492753623188406	9	0.37681159420289856	0.0075834913227358905	0.036231884057971016	0.0007849293563579278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.6	0.5	62	84.3	6.6	3.1	8.7	6.44	9.0	6.57	7.0	4.377193548387096	7.65	1.3	1.642402150537635	103	0	507	521	6	124	145	20.7	0.05	1.2	62	61	60	125	124	123	37	56	0.6607	69	25	0.3623	7	3	0.4286	1	0.104	13	1	6	0.048	1	19	0.152	2.71
18131	15	2	2	2	2	109	6	18.166666666666668	6.67	0.0	9.24	0.03669724770642202	14	0.3944954128440367	0.006270963978416217	0.027522935779816515	0.00047095761381475666	0.0	0.0	0.009174311926605505	0.00020554984583761563	0.009174311926605505	0.00023282887077997672	0.0	0.0	0.0	0.0	0.009174311926605505	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01834862385321101	0.00033090668431502316	0.0	0.0	68.89	0.69	62	70.33	7.9	8.8	8.6	7.13	8.9	7.89	9.0	4.701608988764045	5.88	2.3	4.189811685393257	60	5	379	400	5	89	124	17.8	0.06	1.4	62	61	60	90	89	88	33	46	0.7174	44	29	0.6591	6	6	1.0	1	0.07778	7	2	4	0.04444	2	1	0.01111	0.17
18132	18	2	2	3	3	238	17	14.0	7.94	0.0374	12.61	0.03361344537815126	6	0.39915966386554624	0.013854455301152107	0.01680672268907563	0.0006279434850863422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.13	0.48	103	101.19	2.2	4.5	2.0	2.36	4.0	5.67	2.0	2.833608586562587	11.33	0.5	-0.8064827989963761	183	1	747	771	17	211	240	12.4	0.08	1.1	103	102	101	214	213	212	59	101	0.5842	113	44	0.3894	10	7	0.7	1	0.07944	17	2	11	0.0514	2	13	0.06075	1.3
18133	13	2	2	2	2	43	5	8.6	18.52	0.0093	2.52	0.06976744186046512	1	0.3488372093023256	0.002187545573866122	0.023255813953488372	0.00015698587127158556	0.023255813953488372	0.00017006802721088434	0.046511627906976744	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.89	0.89	24	83.15	5.0	0.0	5.9	4.05	6.75	8.4	5.0	3.061018518518518	1.73	1.4	-0.44261481481481546	23	0	102	118	2	27	35	13.5	0.07	1.3	24	23	22	27	26	25	12	14	0.8571	13	12	0.9231	4	3	0.75	0	0.0	0	1	2	0.07407	1	1	0.03704	0.25
18134	12	1	2	2	2	172	12	14.333333333333334	7.5	0.0187	17.65	0.046511627906976744	8	0.38372093023255816	0.009625200525010938	0.011627906976744186	0.0003139717425431711	0.0	0.0	0.0	0.0	0.005813953488372093	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.25	0.46	74	91.82	3.8	6.0	4.1	4.63	6.571428571428571	5.68	6.0	3.1489999999999996	9.42	0.9	0.8429583333333337	134	3	629	641	12	160	190	13.3	0.08	1.2	74	73	72	160	159	158	43	73	0.589	87	31	0.3563	6	4	0.6667	1	0.0625	10	2	3	0.01875	2	14	0.0875	2.33
18135	12	2	2	2	2	139	6	23.166666666666668	4.62	0.028	12.61	0.02158273381294964	5	0.3381294964028777	0.006854309464780516	0.050359712230215826	0.001098901098901099	0.0	0.0	0.007194244604316547	0.00020554984583761563	0.007194244604316547	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.69	0.48	62	83.29	7.0	3.1	7.6	4.76	9.0	6.17	9.0	4.224769230769231	7.39	1.5	1.902358974358974	105	0	494	503	6	130	155	21.7	0.05	1.2	62	61	60	130	129	128	33	55	0.6	75	29	0.3867	3	3	1.0	1	0.1	13	1	1	0.00769	1	3	0.02308	1.0
18136	14	2	2	2	2	68	3	22.666666666666668	5.0	0.0093	8.4	0.04411764705882353	9	0.4852941176470588	0.004812600262505469	0.07352941176470588	0.0007849293563579278	0.029411764705882353	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014705882352941176	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.7	42	68.81	8.5	10.5	10.2	8.94	11.333333333333334	7.59	9.0	4.899482758620689	3.97	2.4	4.844774712643678	41	5	262	270	3	58	81	19.3	0.05	1.4	42	41	40	60	59	58	25	32	0.7812	28	17	0.6071	5	4	0.8	1	0.05	3	1	2	0.03333	1	5	0.08333	1.0
18137	15	2	2	2	2	109	6	18.166666666666668	6.19	0.0187	11.76	0.1743119266055046	13	0.3944954128440367	0.006270963978416217	0.0	0.0	0.0	0.0	0.009174311926605505	0.00020554984583761563	0.0	0.0	0.0	0.0	0.009174311926605505	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009174311926605505	0.0007716049382716049	0.0	0.0	0.01834862385321101	8.924985496898568e-05	0.0	0.0	0.0	0.0	0.0	0.0	73.2	0.73	71	89.28	4.7	6.4	5.5	4.93	7.25	9.07	5.0	4.248342105263157	5.63	1.3	0.8601228070175431	78	2	369	383	6	95	116	15.8	0.06	1.2	71	70	69	97	96	95	44	59	0.7458	38	27	0.7105	13	10	0.7692	1	0.07216	7	2	3	0.03093	2	2	0.02062	0.15
18138	12	2	2	2	2	498	47	10.595744680851064	12.43	0.028	21.01	0.028112449799196786	25	0.21285140562248997	0.01545865538865393	0.010040160642570281	0.0007849293563579278	0.002008032128514056	0.00017006802721088434	0.002008032128514056	0.00020554984583761563	0.002008032128514056	0.00023282887077997672	0.0	0.0	0.002008032128514056	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	4.462492748449284e-05	0.002008032128514056	0.00510204081632653	0.002008032128514056	0.00016545334215751158	0.0	0.0	38.36	0.38	145	86.1	3.9	6.3	3.6	3.87	3.6363636363636367	5.78	4.0	2.915585560675883	22.9	1.1	0.24266165898617498	271	11	1433	1559	35	372	492	10.6	0.09	1.3	145	144	143	378	377	376	103	250	0.412	128	42	0.3281	80	24	0.3	1	0.03439	13	1	4	0.01058	1	29	0.07672	0.36
18140	18	2	2	2	3	146	8	18.25	5.97	0.028	10.92	0.06164383561643835	8	0.4726027397260274	0.010062709639784163	0.0273972602739726	0.0006279434850863422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00684931506849315	0.0002924831822170225	0.00684931506849315	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.69	0.63	84	96.72	3.9	6.0	4.7	3.71	6.285714285714286	6.47	4.0	3.7141828358208953	7.4	1.0	0.3515701492537313	116	2	492	504	8	134	154	16.8	0.06	1.1	84	83	82	134	133	132	49	66	0.7424	68	35	0.5147	8	7	0.875	1	0.06716	9	2	5	0.03731	2	15	0.11194	1.88
18141	15	2	2	2	2	363	20	18.15	6.06	0.028	22.69	0.1046831955922865	17	0.30578512396694213	0.016187837246609306	0.008264462809917356	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.0027548209366391185	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0027548209366391185	0.00031289111389236547	0.0	0.0	0.0027548209366391185	0.0003399048266485384	0.0	0.0	0.0027548209366391185	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027548209366391185	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.005509641873278237	0.0017406440382941688	46.06	0.46	152	94.19	4.9	4.5	4.6	2.27	12.5	6.9	5.0	4.005202295552367	16.76	0.8	0.09100695839311301	304	1	1106	1141	17	328	356	19.3	0.05	1.1	152	151	150	330	329	328	105	189	0.5556	141	47	0.3333	22	12	0.5455	1	0.07879	26	3	10	0.0303	3	13	0.03939	0.59
18142	21	3	3	3	3	374	19	19.68421052631579	5.92	0.0467	24.37	0.05080213903743316	39	0.3074866310160428	0.016771182732973604	0.040106951871657755	0.002354788069073783	0.0053475935828877	0.0003401360544217687	0.0	0.0	0.0	0.0	0.00267379679144385	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00267379679144385	0.00041407867494824016	0.00267379679144385	0.00043497172683775554	0.0053475935828877	0.0008760402978537013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00267379679144385	0.0008703220191470844	53.27	0.53	171	78.99	6.6	9.0	8.2	7.02	6.571428571428571	8.31	7.0	4.375725738396625	20.54	1.8	2.894497749648383	246	19	1339	1398	18	316	410	17.6	0.06	1.3	171	170	169	321	320	319	127	176	0.7216	145	44	0.3034	56	36	0.6429	1	0.09034	29	4	15	0.04673	4	5	0.01558	0.09
18143	13	0	2	2	3	187	12	15.583333333333334	7.14	0.0187	19.33	0.0053475935828877	16	0.36363636363636365	0.009916873268193087	0.058823529411764705	0.001726844583987441	0.0053475935828877	0.00017006802721088434	0.0053475935828877	0.00020554984583761563	0.0053475935828877	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.57	0.54	90	74.39	6.3	8.1	8.0	9.16	8.166666666666666	6.13	7.0	3.618415662650602	11.66	1.9	3.5426321285140556	113	9	773	794	12	166	230	13.8	0.07	1.4	90	89	88	168	167	166	51	85	0.6	83	39	0.4699	11	10	0.9091	1	0.05952	10	2	5	0.02976	2	8	0.04762	0.73
18144	16	2	2	2	2	136	7	19.428571428571427	5.51	0.028	9.24	0.0661764705882353	7	0.3235294117647059	0.006416800350007292	0.022058823529411766	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007352941176470588	0.00016545334215751158	0.0	0.0	43.31	0.43	55	87.05	5.6	5.3	5.5	4.0	7.5	5.78	6.0	3.8547777777777776	7.04	1.3	0.8753936507936504	106	1	469	479	7	126	151	18.0	0.06	1.2	55	54	53	127	126	125	23	54	0.4259	73	32	0.4384	1	1	1.0	1	0.04724	6	2	7	0.05512	2	14	0.11024	14.0
18146	21	3	3	3	3	364	17	21.41176470588235	5.67	0.0467	20.17	0.0521978021978022	40	0.31043956043956045	0.016479509989791453	0.019230769230769232	0.001098901098901099	0.0	0.0	0.008241758241758242	0.0006166495375128469	0.0027472527472527475	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027472527472527475	0.00016545334215751158	0.0027472527472527475	0.0008703220191470844	51.33	0.51	154	48.1	16.4	12.8	20.9	9.24	60.0	8.73	9.0	7.676124357656732	19.48	3.1	7.372782528263103	180	20	1244	1326	7	278	397	39.7	0.03	1.4	154	153	152	300	299	298	107	196	0.5459	104	47	0.4519	65	21	0.3231	1	0.07	21	2	7	0.02333	2	8	0.02667	0.12
18147	16	2	2	2	2	144	5	28.8	4.1	0.028	19.33	0.041666666666666664	11	0.4236111111111111	0.008896018667055564	0.013888888888888888	0.0003139717425431711	0.0	0.0	0.0	0.0	0.006944444444444444	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.006944444444444444	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.21	0.67	82	80.75	8.0	8.2	9.1	4.65	13.5	7.84	8.0	5.033018181818182	6.95	1.5	2.125372231404959	106	4	451	473	5	121	143	24.2	0.04	1.2	82	81	80	122	121	120	49	72	0.6806	50	33	0.66	17	11	0.6471	1	0.05738	7	2	5	0.04098	2	2	0.01639	0.12
18148	18	2	2	3	3	230	15	15.333333333333334	7.58	0.0187	15.13	0.05217391304347826	16	0.32608695652173914	0.01093772786933061	0.05217391304347826	0.0018838304552590266	0.004347826086956522	0.00017006802721088434	0.017391304347826087	0.0008221993833504625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004347826086956522	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004347826086956522	0.00016545334215751158	0.0	0.0	54.04	0.54	107	88.67	5.0	6.0	6.2	5.33	7.833333333333334	6.45	6.0	3.852227157360406	11.93	1.4	0.8260087986463622	156	3	779	812	12	197	242	16.4	0.06	1.2	107	106	105	198	197	196	70	108	0.6481	90	37	0.4111	21	11	0.5238	1	0.11616	23	2	14	0.07071	2	6	0.0303	0.29
18149	10	1	2	1	2	31	1	31.0	3.33	0.0093	5.88	0.06451612903225806	1	0.7419354838709677	0.003354236546594721	0.0	0.0	0.0	0.0	0.03225806451612903	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.67	0.87	26	74.87	10.3	0.0	10.7	4.19	16.0	7.76	11.0	5.355666666666666	1.6	1.8	3.2490000000000006	26	1	108	109	1	30	36	30.0	0.03	1.2	26	25	24	30	29	28	11	12	0.9167	18	15	0.8333	1	1	1.0	1	0.06667	2	1	1	0.03333	1	3	0.1	3.0
